# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
512           	4.788079e-05	1.696634e-05	5.899400e-05
513           	4.811638e-05	1.693868e-05	5.871529e-05
514           	4.749705e-05	1.690668e-05	5.865448e-05
515           	4.743840e-05	1.687869e-05	5.857873e-05
516           	4.788806e-05	1.685538e-05	5.831995e-05
517           	4.735501e-05	1.682144e-05	5.820234e-05
518           	4.684791e-05	1.679085e-05	5.826862e-05
519           	4.719245e-05	1.676315e-05	5.799164e-05
520           	4.657437e-05	1.673484e-05	5.794927e-05
521           	4.660355e-05	1.670460e-05	5.764219e-05
522           	4.611862e-05	1.667190e-05	5.760898e-05
523           	4.601336e-05	1.664594e-05	5.759385e-05
524           	4.612870e-05	1.662328e-05	5.736664e-05
525           	4.573889e-05	1.659389e-05	5.712232e-05
526           	4.541612e-05	1.655999e-05	5.708743e-05
527           	4.555207e-05	1.653265e-05	5.719474e-05
528           	4.529567e-05	1.650890e-05	5.698796e-05
529           	4.579969e-05	1.647887e-05	5.660596e-05
530           	4.557674e-05	1.644978e-05	5.645216e-05
531           	4.494427e-05	1.641748e-05	5.651130e-05
532           	4.510613e-05	1.639544e-05	5.664106e-05
533           	4.518635e-05	1.636952e-05	5.629116e-05
534           	4.475131e-05	1.634028e-05	5.598089e-05
535           	4.390670e-05	1.630724e-05	5.592826e-05
536           	4.398083e-05	1.627875e-05	5.603553e-05
537           	4.446506e-05	1.625961e-05	5.591585e-05
538           	4.449719e-05	1.623141e-05	5.553346e-05
539           	4.423044e-05	1.619928e-05	5.532915e-05
540           	4.359987e-05	1.616551e-05	5.541629e-05
541           	4.352745e-05	1.613863e-05	5.548187e-05
542           	4.356045e-05	1.611965e-05	5.521720e-05
543           	4.426920e-05	1.609301e-05	5.483702e-05
544           	4.323418e-05	1.605788e-05	5.471827e-05
545           	4.334596e-05	1.602462e-05	5.483374e-05
546           	4.301652e-05	1.600214e-05	5.483021e-05
547           	4.286572e-05	1.597723e-05	5.459362e-05
548           	4.321493e-05	1.594731e-05	5.420823e-05
549           	4.227866e-05	1.591250e-05	5.418751e-05
550           	4.225933e-05	1.588421e-05	5.420786e-05
551           	4.245962e-05	1.586139e-05	5.395229e-05
552           	4.273610e-05	1.583408e-05	5.375458e-05
553           	4.173404e-05	1.579783e-05	5.376020e-05
554           	4.193588e-05	1.577009e-05	5.375659e-05
555           	4.169513e-05	1.574291e-05	5.339073e-05
556           	4.220045e-05	1.571510e-05	5.315296e-05
557           	4.124309e-05	1.567931e-05	5.315637e-05
558           	4.149406e-05	1.565093e-05	5.320318e-05
559           	4.125443e-05	1.562223e-05	5.302100e-05
560           	4.135209e-05	1.559641e-05	5.263186e-05
561           	4.132679e-05	1.556569e-05	5.243875e-05
562           	4.036746e-05	1.552930e-05	5.247527e-05
563           	4.102048e-05	1.550073e-05	5.261825e-05
564           	4.072966e-05	1.547166e-05	5.224672e-05
565           	4.065625e-05	1.544090e-05	5.189522e-05
566           	3.977944e-05	1.540547e-05	5.181179e-05
567           	3.974804e-05	1.537863e-05	5.194121e-05
568           	4.031564e-05	1.534980e-05	5.166251e-05
569           	4.021618e-05	1.531768e-05	5.138533e-05
570           	3.951558e-05	1.527981e-05	5.128803e-05
571           	3.962224e-05	1.524880e-05	5.136161e-05
572           	3.935739e-05	1.522336e-05	5.114045e-05
573           	3.961701e-05	1.519103e-05	5.076649e-05
574           	3.899824e-05	1.515326e-05	5.066815e-05
575           	3.901559e-05	1.512280e-05	5.055062e-05
576           	3.884306e-05	1.508787e-05	5.050260e-05
577           	3.895955e-05	1.506175e-05	5.048401e-05
578           	3.892291e-05	1.502905e-05	5.010431e-05
579           	3.864551e-05	1.499422e-05	4.981531e-05
580           	3.840991e-05	1.496001e-05	4.974367e-05
581           	3.799866e-05	1.492393e-05	4.991235e-05
582           	3.808759e-05	1.489224e-05	4.960218e-05
583           	3.836462e-05	1.486148e-05	4.925360e-05
584           	3.792612e-05	1.483084e-05	4.910209e-05
585           	3.736575e-05	1.479310e-05	4.915510e-05
586           	3.727213e-05	1.476143e-05	4.911738e-05
587           	3.762412e-05	1.472569e-05	4.871076e-05
588           	3.758260e-05	1.469165e-05	4.837027e-05
589           	3.710482e-05	1.465375e-05	4.834595e-05
590           	3.713336e-05	1.462091e-05	4.842202e-05
591           	3.727218e-05	1.459578e-05	4.816121e-05
592           	3.727466e-05	1.456194e-05	4.786666e-05
593           	3.640207e-05	1.452041e-05	4.767175e-05
594           	3.642781e-05	1.448132e-05	4.776471e-05
595           	3.616576e-05	1.444887e-05	4.749730e-05
596           	3.677670e-05	1.442056e-05	4.721929e-05
597           	3.597926e-05	1.438454e-05	4.703539e-05
598           	3.592141e-05	1.434417e-05	4.704253e-05
599           	3.573365e-05	1.431099e-05	4.682176e-05
600           	3.595517e-05	1.427984e-05	4.659595e-05
601           	3.509254e-05	1.424331e-05	4.639926e-05
602           	3.536164e-05	1.420737e-05	4.628140e-05
603           	3.541473e-05	1.417252e-05	4.618118e-05
604           	3.475873e-05	1.413337e-05	4.607392e-05
605           	3.480830e-05	1.409685e-05	4.587410e-05
606           	3.515860e-05	1.406964e-05	4.550001e-05
607           	3.472932e-05	1.403334e-05	4.538741e-05
608           	3.434950e-05	1.399742e-05	4.540119e-05
609           	3.440132e-05	1.395963e-05	4.512262e-05
610           	3.446261e-05	1.392157e-05	4.487509e-05
611           	3.389700e-05	1.388352e-05	4.476793e-05
612           	3.406522e-05	1.384913e-05	4.476820e-05
613           	3.382590e-05	1.381873e-05	4.444607e-05
614           	3.382265e-05	1.378666e-05	4.417369e-05
615           	3.323797e-05	1.374508e-05	4.400334e-05
616           	3.298435e-05	1.370401e-05	4.408970e-05
617           	3.329704e-05	1.366893e-05	4.382424e-05
618           	3.327024e-05	1.363501e-05	4.353756e-05
619           	3.279309e-05	1.359935e-05	4.335964e-05
620           	3.262654e-05	1.356301e-05	4.329344e-05
621           	3.255427e-05	1.352781e-05	4.320578e-05
622           	3.301134e-05	1.349582e-05	4.289629e-05
623           	3.254203e-05	1.345691e-05	4.264258e-05
624           	3.239347e-05	1.341707e-05	4.251631e-05
625           	3.190737e-05	1.337587e-05	4.254471e-05
626           	3.288760e-05	1.334582e-05	4.231313e-05
627           	3.240497e-05	1.331396e-05	4.204382e-05
628           	3.195942e-05	1.327414e-05	4.184293e-05
629           	3.198730e-05	1.323431e-05	4.175434e-05
630           	3.148797e-05	1.319683e-05	4.160928e-05
631           	3.162013e-05	1.316389e-05	4.156837e-05
632           	3.123596e-05	1.312960e-05	4.123644e-05
633           	3.197940e-05	1.309446e-05	4.093199e-05
634           	3.115167e-05	1.305072e-05	4.083033e-05
635           	3.145392e-05	1.301141e-05	4.078102e-05
636           	3.140558e-05	1.298155e-05	4.070951e-05
637           	3.110777e-05	1.294663e-05	4.039818e-05
638           	3.179881e-05	1.291194e-05	4.010348e-05
639           	3.065439e-05	1.287099e-05	3.996249e-05
640           	3.073864e-05	1.283013e-05	3.995176e-05
641           	3.049083e-05	1.279308e-05	3.984021e-05
642           	3.038107e-05	1.275981e-05	3.959529e-05
643           	3.013636e-05	1.272871e-05	3.935778e-05
644           	2.984274e-05	1.268783e-05	3.913300e-05
645           	3.014750e-05	1.264846e-05	3.899431e-05
646           	2.967261e-05	1.260859e-05	3.897209e-05
647           	2.969371e-05	1.257049e-05	3.887608e-05
648           	2.983905e-05	1.253948e-05	3.853070e-05
649           	2.952599e-05	1.250507e-05	3.826114e-05
650           	2.888057e-05	1.246454e-05	3.827951e-05
651           	2.863669e-05	1.242546e-05	3.807221e-05
652           	2.893827e-05	1.238889e-05	3.787627e-05
653           	2.860386e-05	1.235020e-05	3.780254e-05
654           	2.881315e-05	1.231701e-05	3.765922e-05
655           	2.861158e-05	1.227916e-05	3.736839e-05
656           	2.838471e-05	1.223961e-05	3.713231e-05
657           	2.793427e-05	1.219968e-05	3.713140e-05
658           	2.802975e-05	1.216847e-05	3.704633e-05
659           	2.845554e-05	1.213216e-05	3.675923e-05
660           	2.805461e-05	1.209277e-05	3.650061e-05
661           	2.804751e-05	1.205378e-05	3.635032e-05
662           	2.785535e-05	1.201311e-05	3.643131e-05
663           	2.767513e-05	1.197966e-05	3.617137e-05
664           	2.764248e-05	1.194403e-05	3.589381e-05
665           	2.770456e-05	1.190682e-05	3.568485e-05
666           	2.737887e-05	1.186923e-05	3.564162e-05
667           	2.740654e-05	1.183097e-05	3.552663e-05
668           	2.707637e-05	1.179250e-05	3.535546e-05
669           	2.666079e-05	1.175390e-05	3.514601e-05
670           	2.715902e-05	1.171823e-05	3.497401e-05
671           	2.645968e-05	1.168074e-05	3.479874e-05
672           	2.675212e-05	1.164498e-05	3.468249e-05
673           	2.661734e-05	1.160847e-05	3.455073e-05
674           	2.694451e-05	1.156926e-05	3.438523e-05
675           	2.682072e-05	1.153848e-05	3.407594e-05
676           	2.650584e-05	1.151228e-05	3.378738e-05
677           	2.558954e-05	1.147861e-05	3.358396e-05
678           	2.600155e-05	1.144439e-05	3.362814e-05
679           	2.571826e-05	1.140631e-05	3.339193e-05
680           	2.553136e-05	1.137002e-05	3.310081e-05
681           	2.550575e-05	1.133840e-05	3.281630e-05
682           	2.516849e-05	1.130502e-05	3.285175e-05
683           	2.482688e-05	1.126956e-05	3.264066e-05
684           	2.475430e-05	1.123334e-05	3.241407e-05
685           	2.482767e-05	1.119931e-05	3.220048e-05
686           	2.427853e-05	1.116316e-05	3.216706e-05
687           	2.421263e-05	1.112975e-05	3.192763e-05
688           	2.413511e-05	1.109652e-05	3.168757e-05
689           	2.413650e-05	1.106379e-05	3.157615e-05
690           	2.450427e-05	1.102647e-05	3.138984e-05
691           	2.385848e-05	1.098835e-05	3.120989e-05
692           	2.394269e-05	1.095528e-05	3.109981e-05
693           	2.368066e-05	1.092214e-05	3.090719e-05
694           	2.328401e-05	1.088561e-05	3.073739e-05
695           	2.351791e-05	1.085192e-05	3.075261e-05
696           	2.311989e-05	1.081451e-05	3.053088e-05
697           	2.290154e-05	1.078027e-05	3.027251e-05
698           	2.290196e-05	1.074720e-05	3.002446e-05
699           	2.314969e-05	1.071012e-05	2.989676e-05
700           	2.276021e-05	1.066972e-05	2.996377e-05
701           	2.274705e-05	1.063502e-05	2.979392e-05
702           	2.256743e-05	1.060380e-05	2.956532e-05
703           	2.309676e-05	1.057419e-05	2.935298e-05
704           	2.239090e-05	1.053566e-05	2.919534e-05
705           	2.259262e-05	1.049705e-05	2.910136e-05
706           	2.239952e-05	1.046003e-05	2.900542e-05
707           	2.234860e-05	1.042714e-05	2.905643e-05
708           	2.255568e-05	1.039146e-05	2.878878e-05
709           	2.202700e-05	1.035520e-05	2.851183e-05
710           	2.227032e-05	1.032107e-05	2.825725e-05
711           	2.214461e-05	1.028970e-05	2.822697e-05
712           	2.204920e-05	1.025187e-05	2.813942e-05
713           	2.186973e-05	1.021362e-05	2.803690e-05
714           	2.134986e-05	1.017679e-05	2.790055e-05
715           	2.141894e-05	1.014205e-05	2.773247e-05
716           	2.149493e-05	1.011068e-05	2.767435e-05
717           	2.106116e-05	1.007381e-05	2.747715e-05
718           	2.099962e-05	1.003652e-05	2.727923e-05
719           	2.114315e-05	1.000201e-05	2.710255e-05
720           	2.079615e-05	9.965339e-06	2.711996e-05
721           	2.087721e-05	9.932768e-06	2.694903e-05
722           	2.067153e-05	9.895827e-06	2.677181e-05
723           	2.044433e-05	9.858624e-06	2.661829e-05
724           	2.032722e-05	9.825165e-06	2.651388e-05
725           	2.078476e-05	9.790326e-06	2.640119e-05
726           	2.027010e-05	9.752229e-06	2.626272e-05
727           	2.024458e-05	9.716534e-06	2.612914e-05
728           	2.013050e-05	9.681718e-06	2.598317e-05
729           	2.069444e-05	9.648966e-06	2.585977e-05
730           	1.992096e-05	9.611800e-06	2.573335e-05
731           	1.996036e-05	9.576135e-06	2.561296e-05
732           	1.962253e-05	9.541093e-06	2.548070e-05
733           	1.983702e-05	9.506180e-06	2.533919e-05
734           	1.944408e-05	9.470762e-06	2.519758e-05
735           	1.932133e-05	9.435610e-06	2.507994e-05
736           	1.944254e-05	9.402949e-06	2.508194e-05
737           	1.922131e-05	9.364692e-06	2.490376e-05
738           	1.897431e-05	9.327577e-06	2.471079e-05
739           	1.912942e-05	9.294691e-06	2.450214e-05
740           	1.902367e-05	9.263487e-06	2.435313e-05
741           	1.910794e-05	9.229066e-06	2.432769e-05
742           	1.872755e-05	9.192006e-06	2.427073e-05
743           	1.834382e-05	9.156550e-06	2.417238e-05
744           	1.813747e-05	9.124091e-06	2.401573e-05
745           	1.783774e-05	9.086780e-06	2.380983e-05
746           	1.860584e-05	9.051630e-06	2.362843e-05
747           	1.863337e-05	9.019671e-06	2.353140e-05
748           	1.854104e-05	8.988568e-06	2.349551e-05
749           	1.827332e-05	8.953928e-06	2.342746e-05
750           	1.835167e-05	8.920835e-06	2.330906e-05
751           	1.773631e-05	8.885828e-06	2.312958e-05
752           	1.776335e-05	8.851740e-06	2.294963e-05
753           	1.811580e-05	8.819419e-06	2.284730e-05
754           	1.783230e-05	8.783794e-06	2.275399e-05
755           	1.805871e-05	8.748891e-06	2.266018e-05
756           	1.808072e-05	8.718172e-06	2.255032e-05
757           	1.760874e-05	8.685441e-06	2.242083e-05
758           	1.785530e-05	8.654133e-06	2.229472e-05
759           	1.787002e-05	8.623752e-06	2.225552e-05
760           	1.734262e-05	8.586288e-06	2.211327e-05
761           	1.716806e-05	8.552629e-06	2.196628e-05
762           	1.728892e-05	8.521894e-06	2.179584e-05
763           	1.733835e-05	8.491043e-06	2.163500e-05
764           	1.744208e-05	8.457331e-06	2.157361e-05
765           	1.714233e-05	8.422637e-06	2.152855e-05
766           	1.670155e-05	8.389174e-06	2.144773e-05
767           	1.677202e-05	8.358951e-06	2.131242e-05
768           	1.660086e-05	8.332965e-06	2.115892e-05
769           	1.650359e-05	8.300643e-06	2.101776e-05
770           	1.620665e-05	8.262589e-06	2.088575e-05
771           	1.654031e-05	8.227958e-06	2.077488e-05
772           	1.670409e-05	8.198506e-06	2.068258e-05
773           	1.664289e-05	8.169770e-06	2.070791e-05
774           	1.657833e-05	8.138389e-06	2.051914e-05
775           	1.619320e-05	8.106019e-06	2.031964e-05
776           	1.611158e-05	8.071758e-06	2.016122e-05
777           	1.641357e-05	8.041262e-06	2.002744e-05
778           	1.640061e-05	8.011527e-06	1.998023e-05
779           	1.648928e-05	7.983354e-06	2.010441e-05
780           	1.620533e-05	7.947954e-06	1.995391e-05
781           	1.577052e-05	7.913808e-06	1.976213e-05
782           	1.562603e-05	7.883331e-06	1.954414e-05
783           	1.599620e-05	7.855728e-06	1.929464e-05
784           	1.640868e-05	7.826201e-06	1.924975e-05
785           	1.642309e-05	7.791830e-06	1.919677e-05
786           	1.573444e-05	7.757238e-06	1.915290e-05
787           	1.556405e-05	7.727117e-06	1.909774e-05
788           	1.521718e-05	7.700285e-06	1.898054e-05
789           	1.522459e-05	7.667556e-06	1.880726e-05
790           	1.515497e-05	7.633745e-06	1.864419e-05
791           	1.535343e-05	7.603993e-06	1.849597e-05
792           	1.538511e-05	7.578010e-06	1.844609e-05
793           	1.500138e-05	7.545510e-06	1.837387e-05
794           	1.458055e-05	7.510919e-06	1.826333e-05
795           	1.461110e-05	7.479420e-06	1.814474e-05
796           	1.490916e-05	7.450178e-06	1.800832e-05
797           	1.495075e-05	7.421485e-06	1.788974e-05
798           	1.500800e-05	7.393671e-06	1.789472e-05
799           	1.437271e-05	7.358724e-06	1.777797e-05
800           	1.422215e-05	7.325172e-06	1.764750e-05
801           	1.398652e-05	7.296549e-06	1.750819e-05
802           	1.424772e-05	7.269631e-06	1.732184e-05
803           	1.475194e-05	7.240245e-06	1.727773e-05
804           	1.444669e-05	7.205312e-06	1.719176e-05
805           	1.405170e-05	7.172576e-06	1.711305e-05
806           	1.370762e-05	7.143067e-06	1.701657e-05
807           	1.371790e-05	7.115240e-06	1.688199e-05
808           	1.408783e-05	7.088190e-06	1.671938e-05
809           	1.406717e-05	7.057295e-06	1.665853e-05
810           	1.360986e-05	7.024156e-06	1.659243e-05
811           	1.330442e-05	6.991435e-06	1.649890e-05
812           	1.318080e-05	6.963025e-06	1.638764e-05
813           	1.340550e-05	6.936706e-06	1.624452e-05
814           	1.348053e-05	6.907931e-06	1.618307e-05
815           	1.318507e-05	6.873856e-06	1.607282e-05
816           	1.311313e-05	6.842496e-06	1.597242e-05
817           	1.294565e-05	6.814648e-06	1.587053e-05
818           	1.312294e-05	6.789175e-06	1.574282e-05
819           	1.296875e-05	6.761530e-06	1.568060e-05
820           	1.277575e-05	6.727701e-06	1.558483e-05
821           	1.263916e-05	6.695440e-06	1.549523e-05
822           	1.254680e-05	6.666791e-06	1.539608e-05
823           	1.280302e-05	6.643047e-06	1.526435e-05
824           	1.281247e-05	6.617298e-06	1.517921e-05
825           	1.262138e-05	6.583033e-06	1.508783e-05
826           	1.250702e-05	6.550559e-06	1.501026e-05
827           	1.226148e-05	6.522267e-06	1.492204e-05
828           	1.219759e-05	6.496952e-06	1.480179e-05
829           	1.265904e-05	6.472640e-06	1.466523e-05
830           	1.259062e-05	6.441926e-06	1.459906e-05
831           	1.207266e-05	6.411669e-06	1.457824e-05
832           	1.191998e-05	6.382106e-06	1.449121e-05
833           	1.162977e-05	6.354745e-06	1.436501e-05
834           	1.158334e-05	6.327770e-06	1.421309e-05
835           	1.185724e-05	6.299928e-06	1.411253e-05
836           	1.214297e-05	6.273775e-06	1.413349e-05
837           	1.188137e-05	6.242568e-06	1.407904e-05
838           	1.144659e-05	6.212841e-06	1.401100e-05
839           	1.127780e-05	6.183734e-06	1.389923e-05
840           	1.128036e-05	6.157705e-06	1.375994e-05
841           	1.170506e-05	6.134003e-06	1.359465e-05
842           	1.182190e-05	6.109989e-06	1.368854e-05
843           	1.189665e-05	6.078732e-06	1.362580e-05
844           	1.140094e-05	6.048034e-06	1.354734e-05
845           	1.086310e-05	6.019618e-06	1.344784e-05
846           	1.094777e-05	5.993954e-06	1.329058e-05
847           	1.140995e-05	5.968424e-06	1.309014e-05
848           	1.220222e-05	5.944355e-06	1.313045e-05
849           	1.169240e-05	5.913531e-06	1.307387e-05
850           	1.152820e-05	5.884272e-06	1.301226e-05
851           	1.146240e-05	5.857552e-06	1.294895e-05
852           	1.152971e-05	5.840727e-06	1.275654e-05
853           	1.119200e-05	5.823570e-06	1.253427e-05
854           	1.105091e-05	5.801756e-06	1.236575e-05
855           	1.095783e-05	5.775431e-06	1.235540e-05
856           	1.089143e-05	5.748206e-06	1.229533e-05
857           	1.042026e-05	5.724989e-06	1.223417e-05
858           	1.032417e-05	5.703795e-06	1.213931e-05
859           	1.048461e-05	5.681794e-06	1.201582e-05
860           	1.054356e-05	5.660027e-06	1.189737e-05
861           	1.049061e-05	5.634167e-06	1.182401e-05
862           	1.035681e-05	5.609665e-06	1.175843e-05
863           	1.004426e-05	5.587587e-06	1.167980e-05
864           	9.818141e-06	5.565522e-06	1.157744e-05
865           	9.805308e-06	5.544200e-06	1.144879e-05
866           	9.901571e-06	5.519698e-06	1.136462e-05
867           	9.877003e-06	5.495034e-06	1.129347e-05
868           	9.776389e-06	5.473908e-06	1.123650e-05
869           	9.609733e-06	5.451298e-06	1.115197e-05
870           	9.259999e-06	5.428437e-06	1.105039e-05
871           	9.455311e-06	5.406078e-06	1.094330e-05
872           	9.529368e-06	5.384187e-06	1.084864e-05
873           	9.400755e-06	5.365325e-06	1.077326e-05
874           	9.374856e-06	5.342737e-06	1.070641e-05
875           	9.126295e-06	5.318434e-06	1.064645e-05
876           	8.813094e-06	5.295113e-06	1.058356e-05
877           	8.845664e-06	5.272397e-06	1.048554e-05
878           	9.025292e-06	5.251092e-06	1.036452e-05
879           	9.002444e-06	5.231410e-06	1.026470e-05
880           	9.157952e-06	5.210179e-06	1.019497e-05
881           	8.929458e-06	5.186742e-06	1.014830e-05
882           	8.934902e-06	5.164957e-06	1.012064e-05
883           	8.693103e-06	5.142586e-06	1.006413e-05
884           	8.494878e-06	5.122342e-06	9.977152e-06
885           	8.686496e-06	5.101301e-06	9.875062e-06
886           	8.659968e-06	5.079957e-06	9.770936e-06
887           	8.623308e-06	5.058694e-06	9.697125e-06
888           	8.608237e-06	5.037709e-06	9.662651e-06
889           	8.601789e-06	5.016069e-06	9.625410e-06
890           	8.112608e-06	4.993684e-06	9.563915e-06
891           	8.277568e-06	4.973303e-06	9.498007e-06
892           	8.374915e-06	4.955672e-06	9.421523e-06
893           	8.216416e-06	4.933195e-06	9.340066e-06
894           	8.219206e-06	4.910172e-06	9.271679e-06
895           	8.139272e-06	4.888403e-06	9.219221e-06
896           	8.063207e-06	4.870157e-06	9.185526e-06
897           	8.133952e-06	4.850556e-06	9.129412e-06
898           	7.870258e-06	4.828841e-06	9.057361e-06
899           	7.750328e-06	4.807492e-06	8.988779e-06
900           	7.719342e-06	4.787549e-06	8.922142e-06
901           	7.769554e-06	4.768232e-06	8.865539e-06
902           	7.714118e-06	4.748108e-06	8.813714e-06
903           	7.756455e-06	4.727403e-06	8.764958e-06
904           	7.776452e-06	4.706844e-06	8.714236e-06
905           	7.658154e-06	4.686288e-06	8.657617e-06
906           	7.471648e-06	4.666445e-06	8.595913e-06
907           	7.637633e-06	4.646372e-06	8.531524e-06
908           	7.550274e-06	4.626192e-06	8.469732e-06
909           	7.695583e-06	4.606649e-06	8.414482e-06
910           	7.326172e-06	4.586942e-06	8.363184e-06
911           	7.211693e-06	4.566918e-06	8.317416e-06
912           	7.272680e-06	4.546804e-06	8.261765e-06
913           	7.321211e-06	4.526791e-06	8.204853e-06
914           	7.269365e-06	4.507338e-06	8.141635e-06
915           	7.186377e-06	4.488181e-06	8.083371e-06
916           	7.526981e-06	4.468922e-06	8.035099e-06
917           	7.179538e-06	4.449528e-06	7.988548e-06
918           	7.600044e-06	4.430158e-06	7.944333e-06
919           	7.366305e-06	4.410748e-06	7.891580e-06
920           	7.114150e-06	4.391519e-06	7.835555e-06
921           	7.040832e-06	4.372403e-06	7.773953e-06
922           	6.981024e-06	4.353121e-06	7.713370e-06
923           	7.024387e-06	4.334459e-06	7.663674e-06
924           	7.191707e-06	4.315786e-06	7.626815e-06
925           	6.946854e-06	4.297192e-06	7.594611e-06
926           	6.912567e-06	4.278760e-06	7.547769e-06
927           	6.916598e-06	4.260157e-06	7.499389e-06
928           	6.730417e-06	4.241359e-06	7.443474e-06
929           	6.710323e-06	4.222954e-06	7.388857e-06
930           	6.735986e-06	4.204815e-06	7.338745e-06
931           	6.645255e-06	4.186608e-06	7.302813e-06
932           	6.497923e-06	4.168209e-06	7.271306e-06
933           	6.309959e-06	4.150120e-06	7.233806e-06
934           	6.327502e-06	4.132374e-06	7.189688e-06
935           	6.457035e-06	4.114885e-06	7.138782e-06
936           	6.443204e-06	4.097469e-06	7.087415e-06
937           	6.357796e-06	4.079677e-06	7.042929e-06
938           	6.214148e-06	4.061874e-06	7.002589e-06
939           	6.195946e-06	4.044556e-06	6.965866e-06
940           	6.071456e-06	4.027412e-06	6.927936e-06
941           	6.280242e-06	4.010738e-06	6.890510e-06
942           	6.381546e-06	3.993816e-06	6.849406e-06
943           	6.283388e-06	3.976736e-06	6.803920e-06
944           	6.503263e-06	3.960068e-06	6.759195e-06
945           	6.461459e-06	3.942428e-06	6.709312e-06
946           	6.710355e-06	3.928017e-06	6.682273e-06
947           	6.376616e-06	3.912758e-06	6.650692e-06
948           	6.362309e-06	3.894427e-06	6.600881e-06
949           	6.299888e-06	3.878105e-06	6.563115e-06
950           	6.062280e-06	3.862957e-06	6.524135e-06
951           	6.354133e-06	3.847927e-06	6.491169e-06
952           	6.058597e-06	3.830537e-06	6.481266e-06
953           	5.946141e-06	3.813215e-06	6.467978e-06
954           	5.900573e-06	3.797104e-06	6.439330e-06
955           	5.838655e-06	3.781888e-06	6.407965e-06
956           	5.773176e-06	3.765977e-06	6.374353e-06
957           	5.571446e-06	3.750632e-06	6.343007e-06
958           	5.627607e-06	3.736357e-06	6.304737e-06
959           	5.974499e-06	3.719365e-06	6.249173e-06
960           	6.071255e-06	3.704564e-06	6.205390e-06
961           	6.137080e-06	3.694021e-06	6.191639e-06
962           	5.990849e-06	3.676195e-06	6.156482e-06
963           	5.900488e-06	3.659762e-06	6.128646e-06
964           	5.790001e-06	3.645740e-06	6.130750e-06
965           	5.896534e-06	3.629597e-06	6.087766e-06
966           	6.108826e-06	3.614335e-06	6.053362e-06
967           	6.089513e-06	3.602709e-06	6.024802e-06
968           	5.984195e-06	3.588231e-06	5.983233e-06
969           	5.991826e-06	3.571318e-06	5.932891e-06
970           	5.908293e-06	3.556003e-06	5.904385e-06
971           	5.818960e-06	3.543447e-06	5.896792e-06
972           	5.907680e-06	3.527589e-06	5.864314e-06
973           	5.904353e-06	3.512002e-06	5.827487e-06
974           	5.841553e-06	3.500224e-06	5.808119e-06
975           	5.785390e-06	3.488259e-06	5.775351e-06
976           	5.750960e-06	3.471740e-06	5.728583e-06
977           	5.808371e-06	3.455046e-06	5.693963e-06
978           	5.639312e-06	3.441830e-06	5.676216e-06
979           	5.695691e-06	3.427638e-06	5.648705e-06
980           	5.754193e-06	3.415842e-06	5.609244e-06
981           	5.729232e-06	3.399474e-06	5.571175e-06
982           	5.776944e-06	3.385054e-06	5.539016e-06
983           	5.734778e-06	3.373020e-06	5.514366e-06
984           	5.574024e-06	3.358632e-06	5.481022e-06
985           	5.562692e-06	3.345652e-06	5.450554e-06
986           	5.714737e-06	3.330834e-06	5.407366e-06
987           	5.479886e-06	3.316227e-06	5.394503e-06
988           	5.544811e-06	3.304605e-06	5.402673e-06
989           	5.461932e-06	3.288965e-06	5.360451e-06
990           	5.298938e-06	3.273890e-06	5.322679e-06
991           	5.555139e-06	3.261484e-06	5.293416e-06
992           	5.290085e-06	3.251139e-06	5.255639e-06
993           	5.498784e-06	3.236035e-06	5.202422e-06
994           	5.533131e-06	3.223207e-06	5.137703e-06
995           	5.638363e-06	3.209145e-06	5.101152e-06
996           	5.428749e-06	3.196194e-06	5.118951e-06
997           	5.394501e-06	3.185080e-06	5.151217e-06
998           	5.317434e-06	3.169984e-06	5.110678e-06
999           	5.389496e-06	3.154604e-06	5.073163e-06
1000          	5.366545e-06	3.142279e-06	5.031202e-06
1001          	5.446662e-06	3.133237e-06	4.983728e-06
1002          	5.437442e-06	3.121598e-06	4.925581e-06
1003          	5.551070e-06	3.110027e-06	4.867650e-06
1004          	5.664502e-06	3.095108e-06	4.825957e-06
1005          	5.561296e-06	3.080869e-06	4.835786e-06
1006          	5.338006e-06	3.068536e-06	4.903161e-06
1007          	5.303192e-06	3.055337e-06	4.873294e-06
1008          	5.242003e-06	3.042839e-06	4.832452e-06
1009          	5.238574e-06	3.031907e-06	4.784964e-06
1010          	5.557640e-06	3.023848e-06	4.711023e-06
1011          	5.545678e-06	3.010741e-06	4.677413e-06
1012          	5.586506e-06	2.996240e-06	4.622790e-06
1013          	5.297246e-06	2.985352e-06	4.611927e-06
1014          	5.296946e-06	2.973521e-06	4.607081e-06
1015          	5.314441e-06	2.962910e-06	4.602743e-06
1016          	5.307699e-06	2.949160e-06	4.569761e-06
1017          	5.275307e-06	2.938207e-06	4.553173e-06
1018          	5.087897e-06	2.928494e-06	4.526744e-06
1019          	5.096830e-06	2.918917e-06	4.489990e-06
1020          	5.188726e-06	2.905766e-06	4.458103e-06
1021          	5.208947e-06	2.891779e-06	4.406327e-06
1022          	5.066630e-06	2.881253e-06	4.373075e-06
1023          	4.976402e-06	2.870746e-06	4.346151e-06
1024          	4.950056e-06	2.860776e-06	4.326077e-06
1025          	5.012524e-06	2.848600e-06	4.300569e-06
1026          	4.858281e-06	2.837987e-06	4.289825e-06
1027          	4.759248e-06	2.828484e-06	4.277255e-06
