# Residuals   
# Time        	p             	Ux            	Uy            
518           	4.902836e-03	8.896922e-03	7.255370e-03
519           	4.946311e-03	9.040808e-03	7.396487e-03
520           	4.988626e-03	9.186424e-03	7.540178e-03
521           	5.032269e-03	9.332256e-03	7.687196e-03
522           	5.071301e-03	9.479416e-03	7.838580e-03
523           	5.106448e-03	9.626730e-03	7.995864e-03
524           	5.133455e-03	9.773743e-03	8.157304e-03
525           	5.156647e-03	9.922964e-03	8.323189e-03
526           	5.181006e-03	1.007191e-02	8.497286e-03
527           	5.214073e-03	1.022048e-02	8.676843e-03
528           	5.274343e-03	1.037044e-02	8.862687e-03
529           	5.318733e-03	1.052093e-02	9.055429e-03
530           	5.358757e-03	1.067498e-02	9.252924e-03
531           	5.376577e-03	1.082771e-02	9.453811e-03
532           	5.385832e-03	1.098321e-02	9.659054e-03
533           	5.409533e-03	1.114164e-02	9.869148e-03
534           	5.452650e-03	1.129882e-02	1.008390e-02
535           	5.489179e-03	1.145715e-02	1.030356e-02
536           	5.528969e-03	1.161704e-02	1.052807e-02
537           	5.578869e-03	1.177547e-02	1.075542e-02
538           	5.626547e-03	1.193062e-02	1.098884e-02
539           	5.676655e-03	1.208679e-02	1.122494e-02
540           	5.725565e-03	1.224091e-02	1.146543e-02
541           	5.777608e-03	1.239125e-02	1.170683e-02
542           	5.839958e-03	1.253921e-02	1.194920e-02
543           	5.918852e-03	1.268549e-02	1.219333e-02
544           	5.990057e-03	1.282746e-02	1.243954e-02
545           	6.062959e-03	1.296345e-02	1.268922e-02
546           	6.147605e-03	1.309733e-02	1.293970e-02
547           	6.245537e-03	1.322668e-02	1.319269e-02
548           	6.342379e-03	1.335126e-02	1.344458e-02
549           	6.444767e-03	1.347127e-02	1.369473e-02
550           	6.541815e-03	1.358552e-02	1.393762e-02
551           	6.633270e-03	1.369290e-02	1.417904e-02
552           	6.728577e-03	1.379656e-02	1.441932e-02
553           	6.826746e-03	1.389443e-02	1.465494e-02
554           	6.926189e-03	1.398658e-02	1.488316e-02
555           	7.009726e-03	1.407278e-02	1.510300e-02
556           	7.106519e-03	1.415195e-02	1.531629e-02
557           	7.205208e-03	1.422521e-02	1.552297e-02
558           	7.305957e-03	1.429273e-02	1.572201e-02
559           	7.413861e-03	1.435376e-02	1.591228e-02
560           	7.518078e-03	1.440638e-02	1.609206e-02
561           	7.639389e-03	1.445302e-02	1.625931e-02
562           	7.755288e-03	1.449458e-02	1.641709e-02
563           	7.866343e-03	1.452911e-02	1.655745e-02
564           	8.011256e-03	1.455756e-02	1.668381e-02
565           	8.132192e-03	1.458148e-02	1.679256e-02
566           	8.271252e-03	1.459894e-02	1.688297e-02
567           	8.401802e-03	1.460899e-02	1.695404e-02
568           	8.543673e-03	1.461278e-02	1.700671e-02
569           	8.675552e-03	1.461209e-02	1.704153e-02
570           	8.806382e-03	1.460560e-02	1.706295e-02
571           	8.968111e-03	1.459350e-02	1.705836e-02
572           	9.119791e-03	1.457550e-02	1.703852e-02
573           	9.287211e-03	1.454889e-02	1.698849e-02
574           	9.460703e-03	1.451819e-02	1.692748e-02
575           	9.633802e-03	1.448131e-02	1.683389e-02
576           	9.859282e-03	1.443847e-02	1.673384e-02
577           	1.003483e-02	1.438952e-02	1.659529e-02
578           	1.028253e-02	1.433300e-02	1.645404e-02
579           	1.042390e-02	1.427016e-02	1.627429e-02
580           	1.073752e-02	1.419769e-02	1.610235e-02
581           	1.081200e-02	1.411965e-02	1.589058e-02
582           	1.121281e-02	1.403033e-02	1.569184e-02
583           	1.116658e-02	1.393348e-02	1.545456e-02
584           	1.171100e-02	1.382380e-02	1.523297e-02
585           	1.148158e-02	1.370897e-02	1.498008e-02
586           	1.223711e-02	1.357955e-02	1.475393e-02
587           	1.179607e-02	1.344695e-02	1.451038e-02
588           	1.277538e-02	1.330008e-02	1.429768e-02
589           	1.208368e-02	1.315286e-02	1.407397e-02
590           	1.322549e-02	1.299377e-02	1.388593e-02
591           	1.230811e-02	1.283459e-02	1.368458e-02
592           	1.336601e-02	1.267039e-02	1.352778e-02
593           	1.233752e-02	1.250590e-02	1.335201e-02
594           	1.317042e-02	1.234138e-02	1.322457e-02
595           	1.220968e-02	1.217693e-02	1.307183e-02
596           	1.265131e-02	1.201741e-02	1.296919e-02
597           	1.194241e-02	1.186127e-02	1.283280e-02
598           	1.204284e-02	1.172412e-02	1.272557e-02
599           	1.148869e-02	1.157688e-02	1.260477e-02
600           	1.154942e-02	1.143274e-02	1.252136e-02
601           	1.124289e-02	1.132150e-02	1.240645e-02
602           	1.120683e-02	1.121272e-02	1.229411e-02
603           	1.142880e-02	1.110463e-02	1.221624e-02
604           	1.146164e-02	1.097480e-02	1.211697e-02
605           	1.128478e-02	1.090093e-02	1.205063e-02
606           	1.012340e-02	1.080477e-02	1.194714e-02
607           	1.040415e-02	1.071191e-02	1.188070e-02
608           	9.458711e-03	1.061913e-02	1.178370e-02
609           	9.658448e-03	1.052912e-02	1.172045e-02
610           	9.046984e-03	1.047192e-02	1.163346e-02
611           	8.812840e-03	1.038814e-02	1.158108e-02
612           	8.530417e-03	1.030736e-02	1.152744e-02
613           	8.092196e-03	1.023491e-02	1.146299e-02
614           	7.994278e-03	1.016573e-02	1.140791e-02
615           	7.609163e-03	1.008353e-02	1.134085e-02
616           	7.492708e-03	1.000630e-02	1.131453e-02
617           	7.266408e-03	9.935392e-03	1.124318e-02
618           	6.993942e-03	9.859662e-03	1.120742e-02
619           	6.875519e-03	9.784652e-03	1.115124e-02
620           	6.668159e-03	9.704947e-03	1.110590e-02
621           	6.564029e-03	9.625733e-03	1.107852e-02
622           	6.468460e-03	9.547687e-03	1.099889e-02
623           	6.291477e-03	9.472085e-03	1.096300e-02
624           	6.184763e-03	9.397228e-03	1.089327e-02
625           	6.076926e-03	9.322734e-03	1.083926e-02
626           	5.990671e-03	9.245365e-03	1.079106e-02
627           	5.945417e-03	9.167282e-03	1.071424e-02
628           	5.858282e-03	9.094393e-03	1.066769e-02
629           	5.786505e-03	9.029516e-03	1.057556e-02
630           	5.717896e-03	8.954005e-03	1.050999e-02
631           	5.665374e-03	8.882162e-03	1.044055e-02
632           	5.610668e-03	8.816087e-03	1.033282e-02
633           	5.549462e-03	8.751125e-03	1.026034e-02
634           	5.515471e-03	8.684500e-03	1.015448e-02
635           	5.460126e-03	8.624100e-03	1.006932e-02
636           	5.413284e-03	8.562560e-03	9.968144e-03
637           	5.380247e-03	8.506343e-03	9.849206e-03
638           	5.342386e-03	8.449906e-03	9.749147e-03
639           	5.299442e-03	8.398447e-03	9.614769e-03
640           	5.261562e-03	8.344405e-03	9.505491e-03
641           	5.225027e-03	8.294993e-03	9.374847e-03
642           	5.184671e-03	8.249154e-03	9.239079e-03
643           	5.151278e-03	8.199672e-03	9.114629e-03
644           	5.105382e-03	8.156908e-03	8.968376e-03
645           	5.065482e-03	8.112622e-03	8.844206e-03
646           	5.031584e-03	8.069568e-03	8.702323e-03
647           	4.986336e-03	8.029166e-03	8.565894e-03
648           	4.937518e-03	7.988446e-03	8.425001e-03
649           	4.893789e-03	7.950865e-03	8.278292e-03
650           	4.848713e-03	7.913276e-03	8.141927e-03
651           	4.793146e-03	7.877190e-03	7.991709e-03
652           	4.744198e-03	7.840619e-03	7.850283e-03
653           	4.720400e-03	7.801650e-03	7.702784e-03
654           	4.654911e-03	7.768330e-03	7.548847e-03
655           	4.587153e-03	7.727013e-03	7.404517e-03
656           	4.502201e-03	7.687192e-03	7.255866e-03
657           	4.431559e-03	7.644631e-03	7.119286e-03
658           	4.371160e-03	7.602234e-03	6.973365e-03
659           	4.306056e-03	7.558169e-03	6.829547e-03
660           	4.236323e-03	7.510261e-03	6.684995e-03
661           	4.164585e-03	7.462388e-03	6.540093e-03
662           	4.096807e-03	7.409760e-03	6.402351e-03
663           	4.032938e-03	7.354884e-03	6.259349e-03
664           	3.973652e-03	7.296657e-03	6.121162e-03
665           	3.909732e-03	7.237113e-03	5.980770e-03
666           	3.839977e-03	7.172856e-03	5.841833e-03
667           	3.785531e-03	7.105565e-03	5.707418e-03
668           	3.728510e-03	7.035877e-03	5.570086e-03
669           	3.665577e-03	6.961509e-03	5.438654e-03
670           	3.594537e-03	6.884765e-03	5.305980e-03
671           	3.533426e-03	6.802703e-03	5.176611e-03
672           	3.478945e-03	6.718652e-03	5.049114e-03
673           	3.421996e-03	6.633575e-03	4.923971e-03
674           	3.366813e-03	6.546965e-03	4.806108e-03
675           	3.314495e-03	6.456273e-03	4.687704e-03
676           	3.267701e-03	6.364961e-03	4.574077e-03
677           	3.216817e-03	6.275707e-03	4.465657e-03
678           	3.160355e-03	6.185069e-03	4.358240e-03
679           	3.100099e-03	6.093842e-03	4.257206e-03
680           	3.039464e-03	6.006306e-03	4.161271e-03
681           	2.995549e-03	5.921246e-03	4.067418e-03
682           	2.936370e-03	5.836424e-03	3.977832e-03
683           	2.881574e-03	5.754310e-03	3.893379e-03
684           	2.830874e-03	5.670675e-03	3.810331e-03
685           	2.801528e-03	5.589882e-03	3.740156e-03
686           	2.781999e-03	5.513994e-03	3.675356e-03
687           	2.764113e-03	5.435102e-03	3.606154e-03
688           	2.744420e-03	5.358343e-03	3.542852e-03
689           	2.720995e-03	5.284403e-03	3.483346e-03
690           	2.690957e-03	5.210651e-03	3.426686e-03
691           	2.666108e-03	5.136630e-03	3.375283e-03
692           	2.636741e-03	5.063632e-03	3.323163e-03
693           	2.604880e-03	4.992218e-03	3.272689e-03
694           	2.565486e-03	4.922936e-03	3.227113e-03
695           	2.534699e-03	4.855745e-03	3.182881e-03
696           	2.502340e-03	4.788756e-03	3.141283e-03
697           	2.471180e-03	4.719824e-03	3.098780e-03
698           	2.445693e-03	4.654193e-03	3.059483e-03
699           	2.415528e-03	4.590123e-03	3.021488e-03
700           	2.380742e-03	4.529476e-03	2.985569e-03
701           	2.345870e-03	4.470956e-03	2.952323e-03
702           	2.310945e-03	4.413282e-03	2.920519e-03
703           	2.274604e-03	4.357896e-03	2.889499e-03
704           	2.242121e-03	4.306011e-03	2.858055e-03
705           	2.200260e-03	4.255720e-03	2.826891e-03
706           	2.156383e-03	4.206241e-03	2.799718e-03
707           	2.124220e-03	4.157441e-03	2.774915e-03
708           	2.086004e-03	4.111557e-03	2.747259e-03
709           	2.043887e-03	4.069977e-03	2.719446e-03
710           	2.001230e-03	4.029217e-03	2.691709e-03
711           	1.960091e-03	3.987064e-03	2.661911e-03
712           	1.919562e-03	3.949008e-03	2.632635e-03
713           	1.879571e-03	3.912018e-03	2.604610e-03
714           	1.840868e-03	3.877273e-03	2.576143e-03
715           	1.798426e-03	3.843653e-03	2.548303e-03
716           	1.756175e-03	3.811190e-03	2.524719e-03
717           	1.713502e-03	3.780297e-03	2.500538e-03
718           	1.674897e-03	3.751669e-03	2.475005e-03
719           	1.633914e-03	3.723372e-03	2.449472e-03
720           	1.595585e-03	3.695823e-03	2.424419e-03
721           	1.557794e-03	3.670875e-03	2.398437e-03
722           	1.523305e-03	3.647139e-03	2.371836e-03
723           	1.486228e-03	3.623492e-03	2.346620e-03
724           	1.456369e-03	3.601547e-03	2.321101e-03
725           	1.424455e-03	3.581046e-03	2.294661e-03
726           	1.397433e-03	3.561074e-03	2.269141e-03
727           	1.376446e-03	3.542357e-03	2.244413e-03
728           	1.352653e-03	3.523972e-03	2.219175e-03
729           	1.332141e-03	3.508830e-03	2.193499e-03
730           	1.310129e-03	3.491958e-03	2.170052e-03
731           	1.293878e-03	3.476035e-03	2.146068e-03
732           	1.279404e-03	3.463248e-03	2.121130e-03
733           	1.263981e-03	3.449398e-03	2.098634e-03
734           	1.251024e-03	3.437355e-03	2.076398e-03
735           	1.235077e-03	3.426431e-03	2.053482e-03
736           	1.222841e-03	3.414913e-03	2.031461e-03
737           	1.217336e-03	3.404977e-03	2.010871e-03
738           	1.205667e-03	3.396530e-03	1.989574e-03
739           	1.195151e-03	3.388003e-03	1.968263e-03
740           	1.187962e-03	3.379148e-03	1.948588e-03
741           	1.173058e-03	3.370628e-03	1.929931e-03
742           	1.164458e-03	3.362858e-03	1.910480e-03
743           	1.155381e-03	3.355280e-03	1.891189e-03
744           	1.147822e-03	3.347970e-03	1.874149e-03
745           	1.138746e-03	3.340098e-03	1.856991e-03
746           	1.129121e-03	3.331701e-03	1.840432e-03
747           	1.120839e-03	3.322882e-03	1.823398e-03
748           	1.109077e-03	3.313935e-03	1.808059e-03
749           	1.099173e-03	3.304442e-03	1.794761e-03
750           	1.090358e-03	3.294335e-03	1.780552e-03
751           	1.080518e-03	3.281876e-03	1.767236e-03
752           	1.081057e-03	3.268617e-03	1.757582e-03
753           	1.086357e-03	3.255664e-03	1.746774e-03
754           	1.087558e-03	3.240578e-03	1.734172e-03
755           	1.092116e-03	3.225065e-03	1.723622e-03
756           	1.096388e-03	3.209172e-03	1.714941e-03
757           	1.099275e-03	3.192646e-03	1.705118e-03
758           	1.102647e-03	3.175708e-03	1.693945e-03
759           	1.109156e-03	3.158159e-03	1.686920e-03
760           	1.112004e-03	3.138724e-03	1.677970e-03
761           	1.120053e-03	3.119836e-03	1.667532e-03
762           	1.129186e-03	3.101035e-03	1.658766e-03
763           	1.130224e-03	3.081103e-03	1.652688e-03
764           	1.132149e-03	3.061230e-03	1.644175e-03
765           	1.136066e-03	3.042060e-03	1.634828e-03
766           	1.139057e-03	3.022805e-03	1.627549e-03
767           	1.143212e-03	3.003111e-03	1.621708e-03
768           	1.144126e-03	2.983688e-03	1.612603e-03
769           	1.146813e-03	2.964318e-03	1.602951e-03
770           	1.144569e-03	2.945414e-03	1.594731e-03
771           	1.145096e-03	2.926324e-03	1.588082e-03
772           	1.144148e-03	2.906776e-03	1.579433e-03
773           	1.143653e-03	2.888594e-03	1.569412e-03
774           	1.139772e-03	2.870206e-03	1.562136e-03
775           	1.133284e-03	2.850856e-03	1.554655e-03
776           	1.123756e-03	2.831964e-03	1.544181e-03
777           	1.118075e-03	2.814438e-03	1.535049e-03
778           	1.108808e-03	2.795878e-03	1.526172e-03
779           	1.096499e-03	2.778074e-03	1.515727e-03
780           	1.087893e-03	2.761545e-03	1.504913e-03
781           	1.075118e-03	2.744494e-03	1.495700e-03
782           	1.061222e-03	2.727264e-03	1.488302e-03
783           	1.049752e-03	2.710729e-03	1.479394e-03
784           	1.039492e-03	2.694802e-03	1.469149e-03
785           	1.025828e-03	2.679645e-03	1.460543e-03
786           	1.010286e-03	2.664977e-03	1.452000e-03
787           	9.948446e-04	2.650325e-03	1.441418e-03
788           	9.785723e-04	2.636001e-03	1.429462e-03
789           	9.640920e-04	2.622904e-03	1.419785e-03
790           	9.505463e-04	2.609616e-03	1.411424e-03
791           	9.319656e-04	2.596960e-03	1.401327e-03
792           	9.184245e-04	2.585277e-03	1.390453e-03
793           	9.059254e-04	2.573706e-03	1.381926e-03
794           	8.911890e-04	2.562022e-03	1.371941e-03
795           	8.811924e-04	2.550905e-03	1.359317e-03
796           	8.675827e-04	2.541520e-03	1.346554e-03
797           	8.550629e-04	2.532206e-03	1.335912e-03
798           	8.406599e-04	2.523252e-03	1.322848e-03
799           	8.260734e-04	2.515066e-03	1.307271e-03
800           	8.124917e-04	2.508996e-03	1.292452e-03
801           	7.978909e-04	2.502140e-03	1.279766e-03
802           	7.782745e-04	2.495574e-03	1.264731e-03
803           	7.630985e-04	2.489619e-03	1.248227e-03
804           	7.494985e-04	2.484969e-03	1.233889e-03
805           	7.332869e-04	2.479655e-03	1.221029e-03
806           	7.220219e-04	2.473487e-03	1.206219e-03
807           	7.044727e-04	2.472250e-03	1.189109e-03
808           	6.917832e-04	2.470382e-03	1.174610e-03
809           	6.802599e-04	2.466285e-03	1.162644e-03
810           	6.724708e-04	2.460664e-03	1.149725e-03
811           	6.646121e-04	2.455508e-03	1.135894e-03
812           	6.595513e-04	2.452488e-03	1.124053e-03
813           	6.583254e-04	2.451025e-03	1.113804e-03
814           	6.583901e-04	2.448691e-03	1.102226e-03
815           	6.569474e-04	2.444049e-03	1.089652e-03
816           	6.574082e-04	2.438833e-03	1.078260e-03
817           	6.578546e-04	2.433939e-03	1.069808e-03
818           	6.643543e-04	2.429370e-03	1.060549e-03
819           	6.608994e-04	2.424441e-03	1.049130e-03
820           	6.599920e-04	2.418583e-03	1.038595e-03
821           	6.608152e-04	2.413088e-03	1.031203e-03
822           	6.599080e-04	2.406942e-03	1.024026e-03
823           	6.573692e-04	2.398781e-03	1.014979e-03
824           	6.596584e-04	2.390044e-03	1.005550e-03
825           	6.603252e-04	2.381657e-03	9.971226e-04
826           	6.622229e-04	2.373528e-03	9.921202e-04
827           	6.620127e-04	2.363497e-03	9.858856e-04
828           	6.619203e-04	2.351739e-03	9.776136e-04
829           	6.652450e-04	2.339914e-03	9.701145e-04
830           	6.636170e-04	2.328052e-03	9.634704e-04
831           	6.605425e-04	2.315373e-03	9.589614e-04
832           	6.584912e-04	2.301105e-03	9.538317e-04
833           	6.544399e-04	2.286257e-03	9.473309e-04
834           	6.524796e-04	2.271852e-03	9.422486e-04
835           	6.508353e-04	2.257351e-03	9.370516e-04
836           	6.469813e-04	2.241704e-03	9.301484e-04
837           	6.455822e-04	2.225430e-03	9.221655e-04
838           	6.387968e-04	2.209447e-03	9.150441e-04
839           	6.341632e-04	2.193078e-03	9.104154e-04
840           	6.305291e-04	2.176243e-03	9.051794e-04
841           	6.231293e-04	2.159467e-03	8.982566e-04
842           	6.181794e-04	2.143351e-03	8.920032e-04
843           	6.126160e-04	2.126381e-03	8.871973e-04
844           	6.024126e-04	2.109056e-03	8.805961e-04
845           	5.947623e-04	2.092408e-03	8.721984e-04
846           	5.877745e-04	2.076706e-03	8.634033e-04
847           	5.814147e-04	2.060895e-03	8.559417e-04
848           	5.745926e-04	2.044504e-03	8.492776e-04
849           	5.643928e-04	2.028167e-03	8.431472e-04
850           	5.547480e-04	2.012269e-03	8.363960e-04
851           	5.472232e-04	1.996622e-03	8.301947e-04
852           	5.426203e-04	1.981203e-03	8.236488e-04
853           	5.302927e-04	1.966171e-03	8.162121e-04
854           	5.214725e-04	1.952205e-03	8.086630e-04
855           	5.116408e-04	1.938756e-03	8.011414e-04
856           	5.036071e-04	1.924401e-03	7.942918e-04
857           	4.957374e-04	1.911016e-03	7.871402e-04
858           	4.903104e-04	1.898132e-03	7.791821e-04
859           	4.805578e-04	1.886458e-03	7.717675e-04
860           	4.704601e-04	1.875007e-03	7.653136e-04
861           	4.611976e-04	1.863804e-03	7.585154e-04
862           	4.551736e-04	1.852888e-03	7.516382e-04
863           	4.520583e-04	1.843281e-03	7.452453e-04
864           	4.496349e-04	1.834014e-03	7.388488e-04
865           	4.453529e-04	1.824203e-03	7.327893e-04
866           	4.415512e-04	1.814823e-03	7.267688e-04
867           	4.449676e-04	1.806278e-03	7.210931e-04
868           	4.470887e-04	1.798521e-03	7.151849e-04
869           	4.516366e-04	1.790610e-03	7.102907e-04
870           	4.540956e-04	1.782298e-03	7.055114e-04
871           	4.649922e-04	1.774760e-03	7.013760e-04
872           	4.649802e-04	1.768183e-03	6.966353e-04
873           	4.661552e-04	1.760650e-03	6.924317e-04
874           	4.716271e-04	1.751978e-03	6.887400e-04
875           	4.745887e-04	1.743572e-03	6.860030e-04
876           	4.794086e-04	1.735578e-03	6.830089e-04
877           	4.817865e-04	1.727895e-03	6.791499e-04
878           	4.815863e-04	1.720121e-03	6.763182e-04
879           	4.877849e-04	1.711096e-03	6.745253e-04
880           	4.882448e-04	1.702007e-03	6.729213e-04
881           	4.929415e-04	1.692641e-03	6.703225e-04
882           	4.965093e-04	1.681810e-03	6.677409e-04
883           	4.982339e-04	1.670364e-03	6.655161e-04
884           	4.982382e-04	1.659008e-03	6.648102e-04
885           	5.030677e-04	1.647572e-03	6.633769e-04
886           	5.008219e-04	1.635756e-03	6.611992e-04
887           	5.027435e-04	1.623197e-03	6.587725e-04
888           	5.025778e-04	1.609850e-03	6.580539e-04
889           	5.021819e-04	1.596232e-03	6.576728e-04
890           	5.104232e-04	1.582610e-03	6.564189e-04
891           	5.090146e-04	1.568532e-03	6.542295e-04
892           	5.051843e-04	1.554667e-03	6.534679e-04
893           	5.066232e-04	1.540593e-03	6.542039e-04
894           	5.034197e-04	1.526183e-03	6.533294e-04
895           	5.028530e-04	1.512541e-03	6.511635e-04
896           	5.019660e-04	1.499165e-03	6.485827e-04
897           	4.980339e-04	1.485458e-03	6.476070e-04
898           	5.030122e-04	1.471787e-03	6.465284e-04
899           	4.971255e-04	1.458011e-03	6.431777e-04
900           	4.943698e-04	1.444899e-03	6.397253e-04
901           	4.932574e-04	1.432152e-03	6.377086e-04
902           	4.896954e-04	1.419494e-03	6.376394e-04
903           	4.852522e-04	1.406745e-03	6.364061e-04
904           	4.830212e-04	1.394290e-03	6.331728e-04
905           	4.862857e-04	1.382356e-03	6.284637e-04
906           	4.806756e-04	1.370734e-03	6.238228e-04
907           	4.739427e-04	1.359232e-03	6.204376e-04
908           	4.742561e-04	1.347768e-03	6.161461e-04
909           	4.687600e-04	1.336574e-03	6.108715e-04
910           	4.653958e-04	1.326022e-03	6.055194e-04
911           	4.579416e-04	1.315485e-03	6.018550e-04
912           	4.517065e-04	1.305175e-03	5.983489e-04
913           	4.459068e-04	1.294653e-03	5.936454e-04
914           	4.407334e-04	1.284983e-03	5.873712e-04
915           	4.345467e-04	1.275485e-03	5.807816e-04
916           	4.276764e-04	1.266250e-03	5.753759e-04
917           	4.154200e-04	1.257011e-03	5.694238e-04
918           	4.066081e-04	1.247984e-03	5.623481e-04
919           	3.984698e-04	1.239673e-03	5.541729e-04
920           	3.904560e-04	1.231437e-03	5.461142e-04
921           	3.825291e-04	1.223316e-03	5.389869e-04
922           	3.732383e-04	1.215337e-03	5.313800e-04
923           	3.677969e-04	1.208145e-03	5.235600e-04
924           	3.617791e-04	1.201199e-03	5.155815e-04
925           	3.538667e-04	1.194010e-03	5.079540e-04
926           	3.494077e-04	1.186855e-03	5.018922e-04
927           	3.454409e-04	1.179950e-03	4.950219e-04
928           	3.444718e-04	1.174516e-03	4.878152e-04
929           	3.443807e-04	1.169417e-03	4.804623e-04
930           	3.433512e-04	1.163650e-03	4.737644e-04
931           	3.430238e-04	1.157881e-03	4.689272e-04
932           	3.449122e-04	1.153153e-03	4.632048e-04
933           	3.471156e-04	1.149114e-03	4.568754e-04
934           	3.498656e-04	1.144967e-03	4.504590e-04
935           	3.517766e-04	1.141142e-03	4.453796e-04
936           	3.556777e-04	1.136135e-03	4.412163e-04
937           	3.617318e-04	1.131826e-03	4.369793e-04
938           	3.619112e-04	1.125838e-03	4.319838e-04
939           	3.633208e-04	1.119938e-03	4.269878e-04
940           	3.665095e-04	1.114147e-03	4.224102e-04
941           	3.694276e-04	1.108166e-03	4.188873e-04
942           	3.704683e-04	1.102349e-03	4.160551e-04
943           	3.726319e-04	1.096217e-03	4.132442e-04
944           	3.736786e-04	1.088672e-03	4.101519e-04
945           	3.724660e-04	1.080863e-03	4.068533e-04
946           	3.729313e-04	1.073329e-03	4.037432e-04
947           	3.767213e-04	1.065685e-03	4.022319e-04
948           	3.780563e-04	1.057116e-03	4.015933e-04
949           	3.759397e-04	1.046907e-03	3.999000e-04
950           	3.749700e-04	1.037712e-03	3.977003e-04
951           	3.722448e-04	1.029711e-03	3.963843e-04
952           	3.733375e-04	1.021008e-03	3.942659e-04
953           	3.700084e-04	1.010668e-03	3.921586e-04
954           	3.659166e-04	9.989486e-04	3.891554e-04
955           	3.631564e-04	9.900485e-04	3.892048e-04
956           	3.590567e-04	9.802446e-04	3.874561e-04
957           	3.573320e-04	9.701745e-04	3.854291e-04
958           	3.563339e-04	9.611025e-04	3.850223e-04
959           	3.526641e-04	9.513255e-04	3.832703e-04
960           	3.460127e-04	9.412026e-04	3.811675e-04
961           	3.416376e-04	9.315931e-04	3.794470e-04
962           	3.387802e-04	9.226760e-04	3.772456e-04
963           	3.367545e-04	9.134524e-04	3.744796e-04
964           	3.319362e-04	9.042059e-04	3.722235e-04
965           	3.253416e-04	8.952233e-04	3.711636e-04
966           	3.189396e-04	8.870827e-04	3.710539e-04
967           	3.178390e-04	8.796982e-04	3.706634e-04
968           	3.173587e-04	8.730555e-04	3.689105e-04
969           	3.117420e-04	8.664743e-04	3.667371e-04
970           	3.076752e-04	8.601087e-04	3.654184e-04
971           	3.038724e-04	8.542845e-04	3.641582e-04
972           	2.995674e-04	8.491431e-04	3.624428e-04
973           	2.966874e-04	8.443911e-04	3.597944e-04
974           	2.931326e-04	8.398557e-04	3.565298e-04
975           	2.912698e-04	8.353245e-04	3.538740e-04
976           	2.872993e-04	8.316247e-04	3.513542e-04
977           	2.830846e-04	8.281169e-04	3.485189e-04
978           	2.802006e-04	8.247613e-04	3.450088e-04
979           	2.765033e-04	8.216848e-04	3.408365e-04
980           	2.723118e-04	8.188743e-04	3.369894e-04
981           	2.698228e-04	8.166864e-04	3.337973e-04
982           	2.650895e-04	8.144521e-04	3.302527e-04
983           	2.613646e-04	8.125181e-04	3.263608e-04
984           	2.575657e-04	8.104821e-04	3.221813e-04
985           	2.528473e-04	8.089426e-04	3.178836e-04
986           	2.517936e-04	8.073636e-04	3.145550e-04
987           	2.487536e-04	8.060697e-04	3.115939e-04
988           	2.434203e-04	8.043060e-04	3.084560e-04
989           	2.424686e-04	8.030742e-04	3.051243e-04
990           	2.422968e-04	8.010813e-04	3.017165e-04
991           	2.369325e-04	7.979715e-04	2.987852e-04
992           	2.390462e-04	7.952092e-04	2.964263e-04
993           	2.408816e-04	7.945005e-04	2.946382e-04
994           	2.392786e-04	7.926822e-04	2.923385e-04
995           	2.399779e-04	7.906471e-04	2.897869e-04
996           	2.390481e-04	7.882569e-04	2.873621e-04
997           	2.386438e-04	7.854293e-04	2.854588e-04
998           	2.396716e-04	7.808890e-04	2.834265e-04
999           	2.435579e-04	7.771216e-04	2.818556e-04
1000          	2.436055e-04	7.734947e-04	2.802673e-04
1001          	2.436728e-04	7.704643e-04	2.793219e-04
1002          	2.438964e-04	7.655918e-04	2.774250e-04
1003          	2.436441e-04	7.609704e-04	2.760036e-04
1004          	2.467766e-04	7.560098e-04	2.745596e-04
1005          	2.491779e-04	7.518198e-04	2.739260e-04
1006          	2.487485e-04	7.467257e-04	2.729594e-04
1007          	2.474981e-04	7.419124e-04	2.725199e-04
1008          	2.453749e-04	7.359989e-04	2.710780e-04
1009          	2.457992e-04	7.312653e-04	2.699170e-04
1010          	2.473104e-04	7.253850e-04	2.676680e-04
1011          	2.466247e-04	7.193523e-04	2.653328e-04
1012          	2.457374e-04	7.139779e-04	2.643408e-04
1013          	2.444287e-04	7.083483e-04	2.643377e-04
1014          	2.423321e-04	7.018659e-04	2.639208e-04
1015          	2.436371e-04	6.957318e-04	2.629164e-04
1016          	2.418151e-04	6.897011e-04	2.628184e-04
1017          	2.422689e-04	6.834621e-04	2.607090e-04
1018          	2.373559e-04	6.768442e-04	2.594694e-04
1019          	2.351798e-04	6.707072e-04	2.592467e-04
1020          	2.348916e-04	6.644263e-04	2.575769e-04
1021          	2.295384e-04	6.584185e-04	2.551207e-04
1022          	2.269208e-04	6.527863e-04	2.532963e-04
1023          	2.245247e-04	6.469289e-04	2.518245e-04
1024          	2.222491e-04	6.410284e-04	2.512508e-04
1025          	2.184789e-04	6.354599e-04	2.510978e-04
1026          	2.160293e-04	6.306323e-04	2.502199e-04
1027          	2.145736e-04	6.264037e-04	2.496821e-04
1028          	2.117901e-04	6.216359e-04	2.478219e-04
1029          	2.158448e-04	6.170636e-04	2.465226e-04
1030          	2.081696e-04	6.133552e-04	2.449515e-04
1031          	2.067689e-04	6.097116e-04	2.438295e-04
1032          	2.058965e-04	6.071128e-04	2.422623e-04
1033          	2.023273e-04	6.049040e-04	2.403876e-04
