# Residuals   
# Time        	p             	Ux            	Uy            
1668          	2.398579e-05	9.227125e-06	9.858749e-06
1669          	4.840956e-05	9.436423e-06	1.052839e-05
1670          	3.017243e-05	1.317450e-05	9.812773e-06
1671          	2.950585e-05	1.236203e-05	1.034132e-05
1672          	3.474408e-05	1.110429e-05	8.843336e-06
1673          	3.535597e-05	1.022216e-05	9.446252e-06
1674          	4.452253e-05	9.905252e-06	1.023797e-05
1675          	3.708526e-05	1.131690e-05	8.638638e-06
1676          	4.071514e-05	1.081414e-05	8.882657e-06
1677          	3.661380e-05	1.102326e-05	9.801221e-06
1678          	4.229942e-05	9.999382e-06	1.043878e-05
1679          	3.161512e-05	1.017675e-05	8.560793e-06
1680          	2.658297e-05	9.314298e-06	9.005259e-06
1681          	3.155108e-05	1.019522e-05	9.464554e-06
1682          	2.256075e-05	8.808508e-06	9.994440e-06
1683          	4.741048e-05	9.344214e-06	1.052435e-05
1684          	2.760741e-05	1.085985e-05	8.618194e-06
1685          	3.587239e-05	1.011027e-05	9.048020e-06
1686          	2.443802e-05	8.614566e-06	9.810941e-06
1687          	4.352564e-05	9.074576e-06	1.052963e-05
1688          	2.627472e-05	1.293314e-05	9.902148e-06
1689          	2.942295e-05	1.223461e-05	1.037995e-05
1690          	3.221244e-05	1.087823e-05	8.811330e-06
1691          	2.145747e-05	9.612809e-06	9.345738e-06
1692          	2.356533e-05	9.913965e-06	9.888985e-06
1693          	3.829381e-05	1.051765e-05	1.017476e-05
1694          	3.296032e-05	1.020950e-05	8.433584e-06
1695          	2.375752e-05	9.956594e-06	9.561703e-06
1696          	2.701489e-05	1.061938e-05	1.010362e-05
1697          	2.762420e-05	1.024719e-05	8.650109e-06
1698          	2.303332e-05	9.275282e-06	9.169984e-06
1699          	2.335497e-05	9.803461e-06	9.684427e-06
1700          	3.264606e-05	1.061998e-05	1.018076e-05
1701          	3.260004e-05	1.022782e-05	8.585749e-06
1702          	2.443275e-05	8.968328e-06	9.123562e-06
1703          	2.181610e-05	9.685305e-06	9.721931e-06
1704          	3.314249e-05	1.052366e-05	1.028708e-05
1705          	3.267046e-05	1.016048e-05	8.617634e-06
1706          	2.567536e-05	9.054292e-06	9.234063e-06
1707          	2.370886e-05	9.736106e-06	9.893925e-06
1708          	3.196134e-05	1.066818e-05	1.051856e-05
1709          	3.233792e-05	1.037427e-05	8.765205e-06
1710          	2.511195e-05	9.216621e-06	9.567711e-06
1711          	4.514452e-05	9.898722e-06	1.021153e-05
1712          	2.715090e-05	1.141380e-05	8.455563e-06
1713          	3.770811e-05	1.010716e-05	9.005231e-06
1714          	2.361812e-05	8.271368e-06	9.839278e-06
1715          	4.930580e-05	8.646726e-06	1.057834e-05
1716          	3.235692e-05	1.023169e-05	8.702862e-06
1717          	2.479008e-05	9.599524e-06	9.236174e-06
1718          	3.599623e-05	1.040089e-05	9.856932e-06
1719          	3.803695e-05	8.413358e-06	1.071504e-05
1720          	3.405384e-05	9.568864e-06	9.021570e-06
1721          	3.349926e-05	1.104785e-05	9.469735e-06
1722          	3.152797e-05	9.234692e-06	1.026008e-05
1723          	2.438441e-05	1.045694e-05	8.724820e-06
1724          	1.742830e-05	8.928872e-06	9.546543e-06
1725          	4.359061e-05	9.434998e-06	1.024213e-05
1726          	2.383681e-05	1.107189e-05	8.621809e-06
1727          	1.784001e-05	9.725053e-06	9.224570e-06
1728          	3.494240e-05	1.019655e-05	9.857097e-06
1729          	3.680039e-05	8.096673e-06	1.070455e-05
1730          	3.234948e-05	9.634682e-06	8.961913e-06
1731          	3.559701e-05	1.141527e-05	9.302202e-06
1732          	2.832543e-05	9.571509e-06	1.002602e-05
1733          	2.316708e-05	1.083460e-05	8.402417e-06
1734          	1.666105e-05	9.249558e-06	9.021157e-06
1735          	1.836863e-05	9.730163e-06	9.640180e-06
1736          	2.777009e-05	1.059529e-05	1.022183e-05
1737          	3.329639e-05	1.028486e-05	8.524551e-06
1738          	2.561027e-05	8.818268e-06	9.089972e-06
1739          	2.190390e-05	9.292151e-06	9.734543e-06
1740          	3.090788e-05	1.014751e-05	1.038717e-05
1741          	2.859795e-05	9.923673e-06	8.507913e-06
1742          	3.506338e-05	1.126319e-05	8.882389e-06
1743          	2.484472e-05	9.452127e-06	9.587910e-06
1744          	4.613414e-05	9.892014e-06	1.030847e-05
1745          	2.334561e-05	1.147056e-05	8.323311e-06
1746          	3.852695e-05	1.017315e-05	8.881312e-06
1747          	2.554664e-05	8.220955e-06	9.725167e-06
1748          	4.868828e-05	8.609388e-06	1.047219e-05
1749          	2.875405e-05	1.033122e-05	8.440455e-06
1750          	2.353804e-05	9.542905e-06	8.986383e-06
1751          	3.587835e-05	1.034826e-05	9.617876e-06
1752          	3.719014e-05	8.407850e-06	1.061433e-05
1753          	3.281366e-05	9.693158e-06	8.753795e-06
1754          	3.084867e-05	1.124358e-05	9.224443e-06
1755          	2.845914e-05	9.513597e-06	1.002520e-05
1756          	2.389615e-05	1.064601e-05	8.427662e-06
1757          	1.688043e-05	8.998152e-06	9.168979e-06
1758          	3.999391e-05	9.500856e-06	1.004417e-05
1759          	2.185238e-05	1.100568e-05	8.303779e-06
1760          	1.672675e-05	9.568625e-06	8.926333e-06
1761          	1.296100e-05	9.940708e-06	9.647799e-06
1762          	2.218342e-05	1.043941e-05	1.033012e-05
1763          	2.160109e-05	9.565471e-06	8.655924e-06
1764          	3.384898e-05	1.054794e-05	9.170289e-06
1765          	2.433924e-05	8.624530e-06	9.904805e-06
1766          	4.497760e-05	8.953694e-06	1.069390e-05
1767          	2.665518e-05	1.072436e-05	8.482547e-06
1768          	1.962129e-05	9.826145e-06	9.154881e-06
1769          	3.492613e-05	1.045623e-05	9.899137e-06
1770          	3.855811e-05	8.501521e-06	1.074528e-05
1771          	2.922712e-05	1.000709e-05	8.607222e-06
1772          	2.483832e-05	9.001026e-06	9.158551e-06
1773          	2.243185e-05	9.807624e-06	9.853501e-06
1774          	2.546462e-05	1.069196e-05	1.053292e-05
1775          	2.311155e-05	9.912629e-06	8.564909e-06
1776          	3.385401e-05	1.109054e-05	9.019692e-06
1777          	2.369951e-05	9.000718e-06	9.824784e-06
1778          	4.719054e-05	9.363555e-06	1.066493e-05
1779          	2.698785e-05	1.114817e-05	8.405536e-06
1780          	2.172260e-05	9.791865e-06	8.987236e-06
1781          	3.894045e-05	1.050675e-05	9.655435e-06
1782          	4.043799e-05	8.298133e-06	1.061625e-05
1783          	3.520238e-05	9.832919e-06	8.447320e-06
1784          	3.487355e-05	1.145911e-05	8.857607e-06
1785          	2.537861e-05	9.548049e-06	9.563929e-06
1786          	2.294492e-05	1.003233e-05	1.037514e-05
1787          	2.446407e-05	9.303403e-06	8.492758e-06
1788          	3.457711e-05	1.046368e-05	9.019202e-06
1789          	2.714611e-05	8.712206e-06	9.777576e-06
1790          	4.709606e-05	9.305229e-06	1.054206e-05
1791          	2.610862e-05	1.113685e-05	8.336390e-06
1792          	1.971180e-05	9.730020e-06	8.962399e-06
1793          	3.579770e-05	1.044269e-05	9.674850e-06
1794          	4.107364e-05	8.332654e-06	1.060775e-05
1795          	3.492893e-05	9.929395e-06	8.468223e-06
1796          	3.588490e-05	1.157175e-05	8.878743e-06
1797          	2.545901e-05	9.526177e-06	9.687305e-06
1798          	4.398005e-05	9.937567e-06	1.052156e-05
1799          	2.081593e-05	1.136152e-05	8.434460e-06
1800          	1.757045e-05	9.772955e-06	9.084750e-06
1801          	3.704206e-05	1.049020e-05	9.831646e-06
1802          	3.694130e-05	8.325738e-06	1.075222e-05
1803          	3.195037e-05	9.704009e-06	8.588586e-06
1804          	3.442403e-05	1.119866e-05	9.010320e-06
1805          	2.327722e-05	9.150040e-06	9.794774e-06
1806          	4.382117e-05	9.572668e-06	1.061689e-05
1807          	2.100753e-05	1.084085e-05	8.324999e-06
1808          	1.759404e-05	9.336760e-06	8.920951e-06
1809          	3.467003e-05	1.004514e-05	9.534006e-06
1810          	3.423008e-05	7.970098e-06	1.033396e-05
1811          	2.956017e-05	9.190043e-06	7.947197e-06
1812          	3.191162e-05	1.049470e-05	8.399589e-06
1813          	2.159971e-05	8.596802e-06	9.074355e-06
1814          	1.596394e-05	8.957885e-06	9.779884e-06
1815          	4.950345e-05	9.716051e-06	1.040966e-05
1816          	2.269317e-05	1.114190e-05	7.693350e-06
1817          	1.686559e-05	9.437244e-06	8.233968e-06
1818          	3.416118e-05	1.006935e-05	8.823763e-06
1819          	2.040961e-05	7.731924e-06	9.651876e-06
1820          	4.783085e-05	8.155256e-06	1.028733e-05
1821          	3.685275e-05	9.630265e-06	7.511864e-06
1822          	3.576089e-05	1.120228e-05	7.827699e-06
1823          	2.261185e-05	8.768918e-06	8.599127e-06
1824          	1.490273e-05	9.027290e-06	9.180804e-06
1825          	2.142527e-05	9.575287e-06	9.881291e-06
1826          	3.107517e-05	1.059564e-05	1.052214e-05
1827          	2.700455e-05	9.391409e-06	7.649103e-06
1828          	3.925457e-05	1.060828e-05	8.145244e-06
1829          	2.437107e-05	8.059095e-06	8.829087e-06
1830          	1.993390e-05	8.465426e-06	9.532182e-06
1831          	5.633487e-05	9.311234e-06	1.025461e-05
1832          	2.972940e-05	1.091269e-05	7.221647e-06
1833          	2.126704e-05	9.120630e-06	7.722970e-06
1834          	1.510325e-05	9.935926e-06	8.331995e-06
1835          	3.354255e-05	1.069721e-05	8.969019e-06
1836          	2.340542e-05	8.077632e-06	9.826370e-06
1837          	5.533080e-05	8.829594e-06	1.066953e-05
1838          	3.706020e-05	1.067258e-05	7.382057e-06
1839          	2.687385e-05	8.931199e-06	7.906167e-06
1840          	1.724369e-05	9.843445e-06	8.547405e-06
1841          	3.404084e-05	1.066148e-05	9.347280e-06
1842          	4.798913e-05	8.073127e-06	1.036733e-05
1843          	3.908272e-05	9.535414e-06	7.213289e-06
1844          	4.262306e-05	1.128096e-05	7.561808e-06
1845          	2.772830e-05	8.641827e-06	8.310474e-06
1846          	1.757958e-05	9.111354e-06	9.220636e-06
1847          	5.887691e-05	9.939739e-06	1.011201e-05
1848          	2.767859e-05	1.137345e-05	6.976491e-06
1849          	2.096887e-05	9.243156e-06	7.557038e-06
1850          	4.132938e-05	1.009087e-05	8.322248e-06
1851          	2.555325e-05	7.358608e-06	9.269934e-06
1852          	5.326133e-05	7.960798e-06	1.024795e-05
1853          	4.116899e-05	9.560487e-06	7.123900e-06
1854          	4.075603e-05	1.137713e-05	7.624961e-06
1855          	2.523553e-05	8.639972e-06	8.447415e-06
1856          	1.659908e-05	9.135770e-06	9.379734e-06
1857          	6.123932e-05	9.969776e-06	1.034327e-05
1858          	2.820068e-05	1.161829e-05	7.218431e-06
1859          	2.167333e-05	9.426057e-06	7.886041e-06
1860          	4.374284e-05	1.035481e-05	8.665449e-06
1861          	2.668784e-05	7.507688e-06	9.691014e-06
1862          	5.595418e-05	8.114123e-06	1.075116e-05
1863          	4.342553e-05	9.914911e-06	7.496652e-06
1864          	4.392841e-05	1.198643e-05	7.993273e-06
1865          	2.707324e-05	9.113179e-06	8.854845e-06
1866          	1.659288e-05	9.671811e-06	9.892279e-06
1867          	3.661544e-05	1.062447e-05	1.088963e-05
1868          	3.415345e-05	9.350257e-06	7.750547e-06
1869          	4.939961e-05	1.111446e-05	8.364147e-06
1870          	3.465667e-05	8.453881e-06	9.308190e-06
1871          	5.026234e-05	9.180791e-06	1.031447e-05
1872          	2.696521e-05	1.068376e-05	7.289902e-06
1873          	2.441749e-05	8.947267e-06	8.001369e-06
1874          	4.476952e-05	1.013351e-05	8.790791e-06
1875          	3.303065e-05	7.702130e-06	9.824456e-06
1876          	5.973614e-05	8.653391e-06	1.086001e-05
1877          	3.774943e-05	1.079782e-05	7.632980e-06
1878          	2.912825e-05	9.326631e-06	8.319597e-06
1879          	4.589782e-05	1.060415e-05	9.236486e-06
1880          	4.687489e-05	8.005462e-06	1.039436e-05
1881          	4.257662e-05	9.561269e-06	7.555445e-06
1882          	4.193650e-05	1.162472e-05	8.075915e-06
1883          	3.049565e-05	9.275201e-06	8.991621e-06
1884          	2.297859e-05	1.017497e-05	1.002143e-05
1885          	2.726006e-05	8.789969e-06	7.537183e-06
1886          	4.212011e-05	1.024539e-05	8.224569e-06
1887          	3.421914e-05	8.177486e-06	9.097242e-06
1888          	5.187228e-05	9.135071e-06	1.007578e-05
1889          	2.989254e-05	1.101679e-05	7.252300e-06
1890          	2.240052e-05	9.257479e-06	7.907606e-06
1891          	4.068891e-05	1.029658e-05	8.760526e-06
1892          	2.793245e-05	7.868163e-06	9.743686e-06
1893          	6.365911e-05	8.781358e-06	1.076884e-05
1894          	4.001776e-05	1.098881e-05	7.499083e-06
1895          	2.913452e-05	9.542092e-06	8.113152e-06
1896          	4.419581e-05	1.069050e-05	8.875083e-06
1897          	2.433755e-05	7.946098e-06	9.998830e-06
1898          	6.726001e-05	8.760899e-06	1.090839e-05
1899          	4.096560e-05	1.079255e-05	7.496190e-06
1900          	3.076230e-05	9.435334e-06	8.123890e-06
1901          	4.598700e-05	1.066451e-05	8.807087e-06
1902          	2.488297e-05	7.833451e-06	9.869112e-06
1903          	6.463846e-05	8.530848e-06	1.088107e-05
1904          	3.819932e-05	1.036403e-05	7.455736e-06
1905          	2.991914e-05	8.944004e-06	7.977538e-06
1906          	4.478216e-05	1.017862e-05	8.717559e-06
1907          	2.538707e-05	7.388784e-06	9.723353e-06
1908          	6.005261e-05	8.087874e-06	1.068071e-05
1909          	4.590404e-05	9.748872e-06	7.292365e-06
1910          	3.942399e-05	1.173913e-05	7.730874e-06
1911          	2.414006e-05	8.790393e-06	8.518108e-06
1912          	1.559783e-05	9.309552e-06	9.396918e-06
1913          	3.198458e-05	1.013632e-05	1.041527e-05
1914          	2.918568e-05	8.454208e-06	7.219055e-06
1915          	2.190387e-05	9.894238e-06	7.775696e-06
1916          	4.607913e-05	1.117865e-05	8.393723e-06
1917          	2.676942e-05	7.650938e-06	9.391455e-06
1918          	4.968894e-05	8.066346e-06	1.038312e-05
1919          	3.778828e-05	9.456270e-06	7.007567e-06
1920          	3.826043e-05	1.113688e-05	7.431658e-06
1921          	2.413036e-05	8.093611e-06	8.205188e-06
1922          	1.520169e-05	8.600239e-06	9.047413e-06
1923          	2.129236e-05	9.409201e-06	9.969762e-06
1924          	3.136719e-05	1.065726e-05	1.088219e-05
1925          	2.679728e-05	8.746985e-06	7.279994e-06
1926          	4.200556e-05	1.006880e-05	7.864054e-06
1927          	2.544049e-05	7.109782e-06	8.726014e-06
1928          	2.096102e-05	7.667723e-06	9.589563e-06
1929          	5.832928e-05	8.691497e-06	1.051392e-05
1930          	3.134012e-05	1.036279e-05	6.842475e-06
1931          	2.152232e-05	8.098585e-06	7.464288e-06
1932          	1.404781e-05	8.980804e-06	8.129263e-06
1933          	1.685525e-05	9.827567e-06	8.984522e-06
1934          	3.536732e-05	1.084389e-05	9.883324e-06
1935          	4.367339e-05	7.779081e-06	1.092340e-05
1936          	3.140940e-05	9.313356e-06	7.106000e-06
1937          	4.165154e-05	1.089139e-05	7.691716e-06
1938          	2.437843e-05	7.645286e-06	8.508111e-06
1939          	1.690338e-05	8.139596e-06	9.435709e-06
1940          	5.808760e-05	9.052435e-06	1.038335e-05
1941          	2.945034e-05	1.066880e-05	6.681243e-06
1942          	2.046412e-05	8.227482e-06	7.289185e-06
1943          	1.359633e-05	9.078316e-06	7.995543e-06
1944          	1.534121e-05	9.913166e-06	8.866376e-06
1945          	3.793928e-05	1.096608e-05	9.764826e-06
1946          	4.293711e-05	7.799439e-06	1.091376e-05
1947          	3.073096e-05	9.329776e-06	7.043873e-06
1948          	4.156003e-05	1.103601e-05	7.615122e-06
1949          	2.462211e-05	7.730908e-06	8.512116e-06
1950          	1.853114e-05	8.266837e-06	9.571238e-06
1951          	6.017284e-05	9.271551e-06	1.058320e-05
1952          	2.996949e-05	1.098826e-05	6.688412e-06
1953          	2.069576e-05	8.436822e-06	7.349818e-06
1954          	1.342976e-05	9.377837e-06	8.218645e-06
1955          	3.658850e-05	1.037379e-05	9.173830e-06
1956          	4.467777e-05	7.250455e-06	1.043514e-05
1957          	3.345349e-05	8.765157e-06	6.600855e-06
1958          	4.228514e-05	1.050379e-05	7.153690e-06
1959          	2.649037e-05	7.448356e-06	8.067501e-06
1960          	1.854963e-05	8.081380e-06	9.132021e-06
1961          	6.032204e-05	9.164809e-06	1.024522e-05
1962          	2.884065e-05	1.074800e-05	6.277362e-06
1963          	2.037789e-05	8.167715e-06	6.985315e-06
1964          	1.370840e-05	9.202367e-06	7.842570e-06
1965          	3.669121e-05	1.026592e-05	8.833038e-06
1966          	4.400250e-05	7.080679e-06	1.008156e-05
1967          	3.337441e-05	8.441784e-06	6.221679e-06
1968          	4.188090e-05	1.018043e-05	6.771474e-06
1969          	2.665152e-05	7.115696e-06	7.673605e-06
1970          	1.895872e-05	7.762737e-06	8.702833e-06
1971          	2.764605e-05	8.869827e-06	9.811753e-06
1972          	3.485282e-05	1.045024e-05	1.093759e-05
1973          	2.909707e-05	8.207998e-06	6.650214e-06
1974          	1.915473e-05	9.665487e-06	7.345940e-06
1975          	4.170324e-05	1.099875e-05	8.211122e-06
1976          	2.447612e-05	7.239612e-06	9.416403e-06
1977          	5.830826e-05	8.153223e-06	1.062301e-05
1978          	4.063582e-05	9.684345e-06	6.249715e-06
1979          	4.323193e-05	1.150113e-05	6.763317e-06
1980          	2.495218e-05	7.767304e-06	7.661814e-06
1981          	1.754135e-05	8.400798e-06	8.734134e-06
1982          	2.824861e-05	9.402948e-06	9.844683e-06
1983          	3.514190e-05	1.089966e-05	1.094704e-05
1984          	2.907398e-05	8.273669e-06	6.478332e-06
1985          	1.882243e-05	9.660353e-06	7.138186e-06
1986          	4.143524e-05	1.083646e-05	8.013918e-06
1987          	2.513958e-05	7.065294e-06	9.122387e-06
1988          	5.638813e-05	7.871631e-06	1.026932e-05
1989          	3.879345e-05	9.352055e-06	5.933627e-06
1990          	4.225267e-05	1.107075e-05	6.448269e-06
1991          	2.468557e-05	7.402507e-06	7.252692e-06
1992          	1.830814e-05	7.946743e-06	8.247549e-06
1993          	2.791219e-05	8.918132e-06	9.307426e-06
1994          	3.370693e-05	1.031190e-05	1.041881e-05
1995          	2.801806e-05	7.783441e-06	6.104760e-06
1996          	1.859459e-05	9.036274e-06	6.722228e-06
1997          	3.876703e-05	1.021198e-05	7.570494e-06
1998          	2.426860e-05	6.641469e-06	8.654531e-06
1999          	3.124771e-05	7.451497e-06	9.733383e-06
2000          	5.862002e-05	8.827687e-06	1.087205e-05
