# y+ ()       
# Time        	patch         	min           	max           	average       
1600          	wall-h2	2.643245e+01	3.055478e+01	2.816134e+01
1600          	airfoil-h2	7.261133e-02	1.600950e-01	1.265388e-01
1600          	wall-h1	2.539930e+01	2.641878e+01	2.594128e+01
1600          	airfoil-h1	9.169445e-02	1.932341e-01	1.710389e-01
1650          	airfoil-l1	1.020241e-01	1.941538e-01	1.725388e-01
1650          	wall-l1	2.480594e+01	2.572622e+01	2.529652e+01
1650          	airfoil-l2	7.279910e-02	1.610055e-01	1.260586e-01
1650          	wall-l2	2.573849e+01	2.892048e+01	2.714831e+01
1650          	wall-h2	2.643336e+01	3.055394e+01	2.816180e+01
1650          	airfoil-h2	7.259795e-02	1.600948e-01	1.265356e-01
1650          	wall-h1	2.540074e+01	2.641969e+01	2.594223e+01
1650          	airfoil-h1	9.169440e-02	1.932339e-01	1.710387e-01
1700          	airfoil-l1	1.020243e-01	1.941537e-01	1.725387e-01
1700          	wall-l1	2.480743e+01	2.572771e+01	2.529826e+01
1700          	airfoil-l2	7.278430e-02	1.610052e-01	1.260554e-01
1700          	wall-l2	2.573997e+01	2.892307e+01	2.715000e+01
1700          	wall-h2	2.643393e+01	3.055243e+01	2.816183e+01
1700          	airfoil-h2	7.258353e-02	1.600946e-01	1.265325e-01
1700          	wall-h1	2.540077e+01	2.642029e+01	2.594281e+01
1700          	airfoil-h1	9.169394e-02	1.932336e-01	1.710386e-01
1750          	airfoil-l1	1.020247e-01	1.941537e-01	1.725385e-01
1750          	wall-l1	2.480920e+01	2.572985e+01	2.530016e+01
1750          	airfoil-l2	7.276889e-02	1.610050e-01	1.260523e-01
1750          	wall-l2	2.574212e+01	2.892375e+01	2.715141e+01
1750          	wall-h2	2.643418e+01	3.054959e+01	2.816086e+01
1750          	airfoil-h2	7.256839e-02	1.600944e-01	1.265294e-01
1750          	wall-h1	2.540077e+01	2.642053e+01	2.594285e+01
1750          	airfoil-h1	9.169330e-02	1.932334e-01	1.710384e-01
1800          	airfoil-l1	1.020254e-01	1.941538e-01	1.725384e-01
1800          	wall-l1	2.481113e+01	2.573192e+01	2.530227e+01
1800          	airfoil-l2	7.275278e-02	1.610048e-01	1.260492e-01
1800          	wall-l2	2.574419e+01	2.892682e+01	2.715390e+01
1800          	wall-h2	2.643425e+01	3.054692e+01	2.816029e+01
1800          	airfoil-h2	7.255246e-02	1.600942e-01	1.265264e-01
1800          	wall-h1	2.540128e+01	2.642059e+01	2.594303e+01
1800          	airfoil-h1	9.169242e-02	1.932331e-01	1.710382e-01
1850          	airfoil-l1	1.020258e-01	1.941538e-01	1.725383e-01
1850          	wall-l1	2.481363e+01	2.573393e+01	2.530424e+01
1850          	airfoil-l2	7.273640e-02	1.610046e-01	1.260461e-01
1850          	wall-l2	2.574620e+01	2.892945e+01	2.715604e+01
1850          	wall-h2	2.643424e+01	3.054512e+01	2.815970e+01
1850          	airfoil-h2	7.253602e-02	1.600940e-01	1.265233e-01
1850          	wall-h1	2.540189e+01	2.642058e+01	2.594319e+01
1850          	airfoil-h1	9.169185e-02	1.932328e-01	1.710379e-01
1900          	airfoil-l1	1.020261e-01	1.941538e-01	1.725382e-01
1900          	wall-l1	2.481548e+01	2.573574e+01	2.530592e+01
1900          	airfoil-l2	7.271867e-02	1.610044e-01	1.260431e-01
1900          	wall-l2	2.574801e+01	2.893008e+01	2.715730e+01
1900          	wall-h2	2.643436e+01	3.054318e+01	2.815913e+01
1900          	airfoil-h2	7.251828e-02	1.600938e-01	1.265204e-01
1900          	wall-h1	2.540283e+01	2.642070e+01	2.594360e+01
1900          	airfoil-h1	9.169153e-02	1.932327e-01	1.710377e-01
