# y+ ()       
# Time        	patch         	min           	max           	average       
2500          	wall-l1	1.307696e+02	1.389965e+02	1.351296e+02
2500          	airfoil-l2	1.072741e-01	1.361935e-01	1.257742e-01
2500          	wall-l2	1.391072e+02	1.936001e+02	1.560655e+02
2500          	wall-h2	1.620365e+02	2.175048e+02	1.805887e+02
2500          	airfoil-h2	3.317953e-02	1.628772e-01	1.029642e-01
2500          	wall-h1	1.521369e+02	1.619085e+02	1.574378e+02
2500          	airfoil-h1	1.597276e-01	4.947588e-01	2.397347e-01
2550          	airfoil-l1	1.148282e-02	4.817073e-01	1.243699e-01
2550          	wall-l1	1.307681e+02	1.389942e+02	1.351274e+02
2550          	airfoil-l2	1.072663e-01	1.361941e-01	1.257742e-01
2550          	wall-l2	1.391048e+02	1.935961e+02	1.560628e+02
2550          	wall-h2	1.620354e+02	2.175010e+02	1.805850e+02
2550          	airfoil-h2	3.315184e-02	1.628762e-01	1.029589e-01
2550          	wall-h1	1.520967e+02	1.619080e+02	1.574335e+02
2550          	airfoil-h1	1.597266e-01	4.947516e-01	2.397331e-01
2600          	airfoil-l1	1.146426e-02	4.817006e-01	1.243699e-01
2600          	wall-l1	1.307642e+02	1.389922e+02	1.351251e+02
2600          	airfoil-l2	1.072585e-01	1.361948e-01	1.257741e-01
2600          	wall-l2	1.391028e+02	1.935926e+02	1.560602e+02
2600          	wall-h2	1.620325e+02	2.174936e+02	1.805807e+02
2600          	airfoil-h2	3.312368e-02	1.628753e-01	1.029535e-01
2600          	wall-h1	1.521420e+02	1.619041e+02	1.574299e+02
2600          	airfoil-h1	1.597257e-01	4.947450e-01	2.397314e-01
2650          	airfoil-l1	1.144375e-02	4.816930e-01	1.243699e-01
2650          	wall-l1	1.307618e+02	1.389900e+02	1.351225e+02
2650          	airfoil-l2	1.072513e-01	1.361955e-01	1.257741e-01
2650          	wall-l2	1.391008e+02	1.935886e+02	1.560573e+02
2650          	wall-h2	1.620295e+02	2.174871e+02	1.805759e+02
2650          	airfoil-h2	3.309699e-02	1.628745e-01	1.029483e-01
2650          	wall-h1	1.521369e+02	1.619013e+02	1.574257e+02
2650          	airfoil-h1	1.597249e-01	4.947375e-01	2.397294e-01
2700          	airfoil-l1	1.142357e-02	4.816850e-01	1.243699e-01
2700          	wall-l1	1.307598e+02	1.389871e+02	1.351197e+02
2700          	airfoil-l2	1.072435e-01	1.361961e-01	1.257742e-01
2700          	wall-l2	1.390977e+02	1.935840e+02	1.560540e+02
2700          	wall-h2	1.620234e+02	2.174819e+02	1.805704e+02
2700          	airfoil-h2	3.306880e-02	1.628738e-01	1.029428e-01
2700          	wall-h1	1.520962e+02	1.618959e+02	1.574207e+02
2700          	airfoil-h1	1.597242e-01	4.947296e-01	2.397277e-01
2750          	airfoil-l1	1.140327e-02	4.816769e-01	1.243698e-01
2750          	wall-l1	1.307572e+02	1.389843e+02	1.351168e+02
2750          	airfoil-l2	1.072365e-01	1.361968e-01	1.257743e-01
2750          	wall-l2	1.390949e+02	1.935798e+02	1.560506e+02
2750          	wall-h2	1.620208e+02	2.174743e+02	1.805651e+02
2750          	airfoil-h2	3.304313e-02	1.628732e-01	1.029379e-01
2750          	wall-h1	1.520918e+02	1.618925e+02	1.574157e+02
2750          	airfoil-h1	1.597237e-01	4.947214e-01	2.397262e-01
2800          	airfoil-l1	1.138147e-02	4.816694e-01	1.243699e-01
2800          	wall-l1	1.307532e+02	1.389811e+02	1.351138e+02
2800          	airfoil-l2	1.072283e-01	1.361975e-01	1.257743e-01
2800          	wall-l2	1.390917e+02	1.935760e+02	1.560475e+02
2800          	wall-h2	1.620163e+02	2.174678e+02	1.805599e+02
2800          	airfoil-h2	3.301685e-02	1.628725e-01	1.029329e-01
2800          	wall-h1	1.521144e+02	1.618870e+02	1.574120e+02
2800          	airfoil-h1	1.597230e-01	4.947140e-01	2.397248e-01
2850          	airfoil-l1	1.135897e-02	4.816609e-01	1.243699e-01
2850          	wall-l1	1.307516e+02	1.389784e+02	1.351110e+02
2850          	airfoil-l2	1.072204e-01	1.361982e-01	1.257745e-01
2850          	wall-l2	1.390890e+02	1.935714e+02	1.560441e+02
2850          	wall-h2	1.620097e+02	2.174592e+02	1.805546e+02
2850          	airfoil-h2	3.299018e-02	1.628719e-01	1.029278e-01
2850          	wall-h1	1.520858e+02	1.618809e+02	1.574064e+02
2850          	airfoil-h1	1.597225e-01	4.947057e-01	2.397227e-01
2900          	airfoil-l1	1.133439e-02	4.816523e-01	1.243698e-01
2900          	wall-l1	1.307456e+02	1.389749e+02	1.351080e+02
2900          	airfoil-l2	1.072126e-01	1.361990e-01	1.257746e-01
2900          	wall-l2	1.390855e+02	1.935671e+02	1.560406e+02
2900          	wall-h2	1.620008e+02	2.174523e+02	1.805492e+02
2900          	airfoil-h2	3.296528e-02	1.628714e-01	1.029231e-01
2900          	wall-h1	1.521297e+02	1.618727e+02	1.574023e+02
2900          	airfoil-h1	1.597220e-01	4.946971e-01	2.397211e-01
2950          	airfoil-l1	1.131664e-02	4.816443e-01	1.243699e-01
2950          	wall-l1	1.307440e+02	1.389721e+02	1.351051e+02
2950          	airfoil-l2	1.072048e-01	1.361997e-01	1.257747e-01
2950          	wall-l2	1.390827e+02	1.935623e+02	1.560373e+02
2950          	wall-h2	1.619994e+02	2.174468e+02	1.805437e+02
2950          	airfoil-h2	3.294137e-02	1.628709e-01	1.029185e-01
2950          	wall-h1	1.521032e+02	1.618715e+02	1.573981e+02
2950          	airfoil-h1	1.597215e-01	4.946891e-01	2.397197e-01
3000          	airfoil-l1	1.129246e-02	4.816360e-01	1.243701e-01
3000          	wall-l1	1.307433e+02	1.389690e+02	1.351021e+02
3000          	airfoil-l2	1.071965e-01	1.362005e-01	1.257748e-01
3000          	wall-l2	1.390797e+02	1.935582e+02	1.560339e+02
3000          	wall-h2	1.619951e+02	2.174413e+02	1.805384e+02
3000          	airfoil-h2	3.291738e-02	1.628704e-01	1.029140e-01
3000          	wall-h1	1.520658e+02	1.618675e+02	1.573926e+02
3000          	airfoil-h1	1.597210e-01	4.946809e-01	2.397182e-01
